frame,move to next frame,firefox
frame,move to previous frame,firefox
________________________________________________________________________________
up,page up,firefox
up,up,firefox
________________________________________________________________________________
paste,paste,firefox
paste,paste as plain text,firefox
________________________________________________________________________________
text,paste as plain text,firefox
text,text selection tool,firefox
________________________________________________________________________________
rotate,rotate,firefox
rotate,rotate counterclockwise,firefox
________________________________________________________________________________
fifteen,seek back fifteen seconds,firefox
fifteen,seek forward fifteen seconds,firefox
________________________________________________________________________________
seconds,seek back fifteen seconds,firefox
seconds,seek forward fifteen seconds,firefox
________________________________________________________________________________
ten,seek back ten percent,firefox
ten,seek forward ten percent,firefox
________________________________________________________________________________
percent,seek back ten percent,firefox
percent,seek forward ten percent,firefox
________________________________________________________________________________
select,select all,firefox
select,select location bar,firefox
________________________________________________________________________________
mode,switch to presentation mode,firefox
mode,toggle reader mode,firefox
________________________________________________________________________________
add,add ons,firefox
________________________________________________________________________________
ons,add ons,firefox
________________________________________________________________________________
bookmark,bookmark this page,firefox
________________________________________________________________________________
this,bookmark this page,firefox
________________________________________________________________________________
bottom,bottom,firefox
________________________________________________________________________________
browser,browser console,firefox
________________________________________________________________________________
caret,caret browsing,firefox
________________________________________________________________________________
browsing,caret browsing,firefox
________________________________________________________________________________
clear,clear history,firefox
________________________________________________________________________________
copy,copy,firefox
________________________________________________________________________________
cut,cut,firefox
________________________________________________________________________________
debugger,debugger,firefox
________________________________________________________________________________
decrease,decrease volume,firefox
________________________________________________________________________________
toolbar,developer toolbar,firefox
________________________________________________________________________________
downloads,downloads,firefox
________________________________________________________________________________
exit,exit full screen,firefox
________________________________________________________________________________
number,focus page number box,firefox
________________________________________________________________________________
box,focus page number box,firefox
________________________________________________________________________________
search,focus search bar,firefox
________________________________________________________________________________
force,force reload,firefox
________________________________________________________________________________
hand,hand tool,firefox
________________________________________________________________________________
home,home,firefox
________________________________________________________________________________
increase,increase volume,firefox
________________________________________________________________________________
inspector,inspector,firefox
________________________________________________________________________________
start,move tab to start,firefox
________________________________________________________________________________
mute,mute,firefox
________________________________________________________________________________
network,network,firefox
________________________________________________________________________________
private,new private window,firefox
________________________________________________________________________________
open,open file,firefox
________________________________________________________________________________
file,open file,firefox
________________________________________________________________________________
info,page info,firefox
________________________________________________________________________________
source,page source,firefox
________________________________________________________________________________
as,paste as plain text,firefox
________________________________________________________________________________
plain,paste as plain text,firefox
________________________________________________________________________________
pause,pause,firefox
________________________________________________________________________________
play,play,firefox
________________________________________________________________________________
print,print,firefox
________________________________________________________________________________
profiler,profiler,firefox
________________________________________________________________________________
links,quick find links,firefox
________________________________________________________________________________
quit,quit,firefox
________________________________________________________________________________
redo,redo,firefox
________________________________________________________________________________
reset,reset zoom,firefox
________________________________________________________________________________
responsive,responsive design view,firefox
________________________________________________________________________________
design,responsive design view,firefox
________________________________________________________________________________
view,responsive design view,firefox
________________________________________________________________________________
counterclockwise,rotate counterclockwise,firefox
________________________________________________________________________________
save,save,firefox
________________________________________________________________________________
all,select all,firefox
________________________________________________________________________________
location,select location bar,firefox
________________________________________________________________________________
stop,stop,firefox
________________________________________________________________________________
style,style editor,firefox
________________________________________________________________________________
editor,style editor,firefox
________________________________________________________________________________
last,switch to last tab,firefox
________________________________________________________________________________
presentation,switch to presentation mode,firefox
________________________________________________________________________________
eight,switch to tab eight,firefox
________________________________________________________________________________
five,switch to tab five,firefox
________________________________________________________________________________
four,switch to tab four,firefox
________________________________________________________________________________
seven,switch to tab seven,firefox
________________________________________________________________________________
six,switch to tab six,firefox
________________________________________________________________________________
three,switch to tab three,firefox
________________________________________________________________________________
two,switch to tab two,firefox
________________________________________________________________________________
selection,text selection tool,firefox
________________________________________________________________________________
context,toggle context menu,firefox
________________________________________________________________________________
tools,toggle developer tools,firefox
________________________________________________________________________________
reader,toggle reader mode,firefox
________________________________________________________________________________
top,top,firefox
________________________________________________________________________________
unmute,unmute,firefox
________________________________________________________________________________
web,web console,firefox
________________________________________________________________________________
in,zoom in,firefox
________________________________________________________________________________
out,zoom out,firefox
________________________________________________________________________________
